Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
44	:	1572285325.329	    66.565	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.20 < /dev/null &> /dev/null
45	:	1572285391.898	    63.598	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.25 < /dev/null &> /dev/null
46	:	1572285455.499	    60.796	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.30 < /dev/null &> /dev/null
47	:	1572285516.299	    57.802	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.35 < /dev/null &> /dev/null
48	:	1572285574.104	    54.853	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.40 < /dev/null &> /dev/null
49	:	1572285628.960	    52.068	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.45 < /dev/null &> /dev/null
50	:	1572285681.030	    49.101	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.50 < /dev/null &> /dev/null
51	:	1572285730.133	    46.192	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.55 < /dev/null &> /dev/null
52	:	1572285776.327	    43.308	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.60 < /dev/null &> /dev/null
53	:	1572285819.637	    40.378	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.65 < /dev/null &> /dev/null
