Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
38	:	1572308459.130	    27.845	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.90 < /dev/null &> /dev/null
39	:	1572308486.978	    25.042	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 0.95 < /dev/null &> /dev/null
40	:	1572308512.022	     7.922	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/lu && timeout --signal=TERM 0 ./INS_lu.exe 1.00 < /dev/null &> /dev/null
41	:	1572308519.947	    81.503	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.05 < /dev/null &> /dev/null
42	:	1572308601.454	    81.479	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.10 < /dev/null &> /dev/null
43	:	1572308682.935	    81.398	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.15 < /dev/null &> /dev/null
44	:	1572308764.335	    81.457	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.20 < /dev/null &> /dev/null
45	:	1572308845.795	    81.490	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.25 < /dev/null &> /dev/null
46	:	1572308927.288	    60.092	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.30 < /dev/null &> /dev/null
47	:	1572308987.383	    57.594	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.35 < /dev/null &> /dev/null
48	:	1572309044.979	    54.863	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.40 < /dev/null &> /dev/null
49	:	1572309099.845	    52.197	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.45 < /dev/null &> /dev/null
50	:	1572309152.045	    49.613	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.50 < /dev/null &> /dev/null
51	:	1572309201.661	    46.844	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.55 < /dev/null &> /dev/null
52	:	1572309248.507	    44.220	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.60 < /dev/null &> /dev/null
53	:	1572309292.729	    41.340	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.65 < /dev/null &> /dev/null
54	:	1572309334.072	    38.536	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/ludcmp && timeout --signal=TERM 0 ./INS_ludcmp.exe 0.70 < /dev/null &> /dev/null
