Seq	Host	Starttime	JobRuntime	Send	Receive	Exitval	Signal	Command
65	:	1572258219.380	    22.994	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.25 < /dev/null &> /dev/null
66	:	1572258242.377	    22.955	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.30 < /dev/null &> /dev/null
67	:	1572258265.335	    22.967	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.35 < /dev/null &> /dev/null
68	:	1572258288.306	    22.911	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.40 < /dev/null &> /dev/null
69	:	1572258311.219	    22.690	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.45 < /dev/null &> /dev/null
70	:	1572258333.912	    23.062	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.50 < /dev/null &> /dev/null
71	:	1572258356.977	    23.059	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.55 < /dev/null &> /dev/null
72	:	1572258380.039	    22.960	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.60 < /dev/null &> /dev/null
73	:	1572258403.002	    22.986	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.65 < /dev/null &> /dev/null
74	:	1572258425.992	    23.008	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.70 < /dev/null &> /dev/null
75	:	1572258449.004	    23.095	0	0	0	0	cd /home/guilhermel/Programs/tf_phoenix/Benchs/PolyBench/linear-algebra/solvers/gramschmidt && timeout --signal=TERM 0 ./gramschmidt.exe 0.75 < /dev/null &> /dev/null
